Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
4320	-86.6469	-115.4207	28.77376	0.00163066	0.00756282	0.0130825	0.0218462	0.0137269	0.0247234	0.0436432	0.0177666	0.00720829	0.00398427	0.02713	0.00542185	0.0341411	0.0452593	0.151223	0.101739	0.00814149	0.0445923	0.0130876	0.0707843	0.0312183	0.000256007	0.118345	0.000602268	0.073762	0.0103367	0.00498685	0.00601129	0.0461393	0.885696	1.12573	0.3748866	1.625113	0.35927	0.606985	0.855767	1.16854	1.64749	2.78342	0.7401918	4.334947	0.8654484	0.00171947	0.00797469	0.013795	0.0230359	0.0144745	0.0260698	0.04602	0.0187342	0.00760085	0.00420125	0.0286075	0.00571713	0.0360004	0.0477241	0.159459	0.10728	0.00858487	0.0470208	0.0138004	0.0746392	0.0329184	0.000269949	0.12479	0.000635067	0.0777791	0.0108996	0.00525843	0.00633867	0.0486521	0.613924	0.386076	0.6139238	0.9483529
4356	-84.24553	-112.7159	28.47041	0.00362167	0.0060142	0.00353684	0.00230385	0.00275189	0.0022776	0.0345177	0.0215281	0.0147941	0.0129647	0.0212876	0.00440811	0.0120879	0.00986608	0.00874825	0.0637159	0.00141897	0.00512342	0.0108477	0.0202534	0.00480248	0.000117232	0.0178923	0.00064755	0.0104076	0.00184741	0.00148849	0.00728425	0.00765518	0.706452	1.3229	0.2776696	1.72233	0.232072	0.49047	0.800713	1.24889	2.03886	4.309	1.056192	6.202804	0.5874185	0.0115263	0.0191407	0.0112563	0.0073322	0.00875812	0.00724864	0.109855	0.068515	0.0470834	0.0412612	0.0677494	0.0140292	0.0384707	0.0313996	0.027842	0.202781	0.00451598	0.0163057	0.0345236	0.064458	0.0152843	0.000373099	0.0569438	0.00206088	0.0331231	0.00587953	0.00473723	0.0231827	0.0243632	0.661875	0.338125	0.6618749	0.3142104
4392	-84.73645	-113.061	28.32457	0.00586462	0.00670881	0.00120204	0.0173958	0.0113914	0.0102258	0.0597527	0.107998	0.0531464	0.0210669	0.0105493	0.00555024	0.0292095	0.0414639	0.0317589	0.127946	0.00373113	0.0190626	0.0157384	0.071202	0.0107252	0.00281807	0.000330623	0.00232764	0.0592471	0.0115684	0.0117703	0.0560158	0.0249401	0.387262	1.67401	0.1495021	1.850498	0.372901	0.618109	0.860629	1.16194	1.61784	2.68168	0.7132659	12.37774	0.2544713	0.0070598	0.00807602	0.00144701	0.020941	0.0137129	0.0123098	0.07193	0.130007	0.0639773	0.0253602	0.0126991	0.00668134	0.0351622	0.049914	0.0382311	0.15402	0.00449151	0.0229475	0.0189458	0.0857125	0.0129109	0.00339237	0.000398002	0.002802	0.0713213	0.013926	0.0141691	0.0674315	0.0300228	0.908919	0.0910806	0.9089194	0.8307069
4428	-88.94135	-118.8185	29.87712	0.00589405	0.0114495	0.0540951	0.0430019	0.00390791	0.00708934	0.120275	0.113363	0.0888516	0.0262813	0.0245382	0.00527767	0.0661113	0.0471265	0.0269435	0.157739	0.0142075	0.0539452	0.0280434	0.0370244	0.0222117	0.195095	0.0191681	0.00558798	0.12288	0.00440269	0.0362454	0.0207276	0.0423684	0.731335	1.29553	0.5304009	1.469599	0.984934	0.992624	0.997693	1.00231	1.00743	1.0153	0.01097681	2.770733	0.6209562	0.00419848	0.00815577	0.0385333	0.0306313	0.0027837	0.00504991	0.0856751	0.0807516	0.0632912	0.0187208	0.0174792	0.00375942	0.0470927	0.0335694	0.0191926	0.112362	0.0101203	0.0384265	0.019976	0.0263734	0.0158219	0.138971	0.0136539	0.00398046	0.0875308	0.00313615	0.0258185	0.0147648	0.03018	0.658289	0.341711	0.6582886	1.403854
4464	-90.08547	-118.2043	28.11881	0.00233431	0.000386232	0.00956336	0.00380837	0.00336608	0.00117255	0.022833	0.0237852	0.00161877	0.00626433	0.0266827	0.00129883	0.0284532	0.0223995	0.0175264	0.0321568	0.00624401	0.00667103	0.00938887	0.0283487	0.00783664	0.00687685	0.0263669	0.0120318	0.0126409	0.00866612	0.00828252	0.000991212	0.00878058	0.252028	1.82277	0.08031131	1.919689	0.766168	0.878182	0.960283	1.04136	1.13872	1.3052	0.1925923	23.90309	0.1520932	0.00673146	0.00111378	0.027578	0.0109822	0.00970678	0.0033813	0.0658436	0.0685896	0.00466805	0.0180645	0.0769451	0.00374545	0.0820507	0.0645935	0.050541	0.0927307	0.0180059	0.0192373	0.0270748	0.0817495	0.0225986	0.0198308	0.0760344	0.0346962	0.0364526	0.0249906	0.0238844	0.00285837	0.0253206	0.853414	0.146586	0.8534136	0.3467756
4500	-94.41764	-121.3247	26.90709	0.00198397	0.000825511	0.015656	0.000734382	0.00602271	0.00630247	0.060314	0.0248795	0.00456665	0.00686669	0.00915816	0.00122462	0.00661827	0.0110893	0.00913661	0.0767503	0.00907593	0.0125352	0.0185991	0.0875408	0.0281094	0.0195552	0.0471576	0.0144477	0.0136421	0.0020907	0.0044857	0.00887837	0.0116232	0.927351	1.07991	0.1784438	1.821556	0.123012	0.359887	0.726996	1.37552	2.77865	8.12926	1.515169	10.20801	0.9445996	0.00381628	0.00158792	0.0301152	0.00141263	0.011585	0.0121232	0.116017	0.0478571	0.00878421	0.0132085	0.0176163	0.00235562	0.0127306	0.0213309	0.0175748	0.147634	0.0174581	0.0241122	0.0357765	0.16839	0.0540701	0.0376156	0.0907103	0.027791	0.0262413	0.00402157	0.0086285	0.0170781	0.022358	0.653424	0.346576	0.6534242	0.5198702
4536	-93.51149	-121.2982	27.78672	0.00714311	0.0132822	0.00738136	0.00147417	0.0048684	0.0324826	0.0182579	0.0132471	0.013606	0.0106703	0.0276639	0.0653111	0.00500208	0.00523706	0.031434	0.099422	0.025847	0.00478803	0.0374088	0.0552616	0.00618242	0.00955472	0.0263116	0.0160608	0.0117129	0.00794309	0.0305992	0.0129003	0.0495713	0.223934	1.85367	0.09829433	1.901706	0.254642	0.513181	0.812101	1.23137	1.94863	3.92707	0.9890822	19.34705	0.132886	0.0109788	0.0204145	0.011345	0.00226578	0.00748266	0.0499252	0.028062	0.0203606	0.0209123	0.0164001	0.0425189	0.100382	0.00768812	0.00804928	0.0483135	0.15281	0.0397265	0.00735913	0.0574967	0.0849362	0.00950227	0.0146854	0.0404405	0.0246852	0.0180025	0.0122084	0.0470305	0.0198275	0.0761903	0.765424	0.234576	0.7654238	0.6506252
4572	-85.31029	-114.328	29.01773	0.00482534	0.0118197	0.00981055	0.0051233	0.0583433	0.000754753	0.03065	0.0642507	0.0131055	0.0212839	0.0201572	0.0166396	0.00541427	0.0685659	0.0714552	0.152361	0.0333201	0.0302332	0.00403348	0.0646809	0.0401737	0.0143923	0.0535457	0.0473198	0.0220062	0.0496014	0.0015759	0.00493344	0.0465413	0.516268	1.5321	0.190361	1.809639	0.925907	0.963152	0.988355	1.01178	1.03826	1.08002	0.05566316	9.506353	0.3706634	0.00499044	0.0122241	0.0101462	0.00529859	0.0603395	0.000780577	0.0316987	0.066449	0.0135539	0.0220121	0.0208469	0.0172089	0.00559952	0.0709119	0.0739	0.157574	0.0344601	0.0312676	0.00417148	0.0668939	0.0415483	0.0148847	0.0553777	0.0489389	0.0227591	0.0512985	0.00162982	0.00510224	0.0481337	0.804797	0.195203	0.8047973	0.9669171
4608	-96.11845	-123.1123	26.99386	0.0123585	0.00335114	0.000434807	0.0127093	0.00642159	0.00973575	0.0693928	0.0325987	0.024622	0.111185	0.0276477	0.0146526	0.0126924	0.00781756	0.0601552	0.0836478	0.0696171	0.0387335	0.00647493	0.025998	0.0773366	0.0314575	0.0680304	0.0703902	0.0227207	0.00920498	0.0094047	0.0183205	0.0159725	0.201709	1.87812	0.05275172	1.947248	0.545169	0.743885	0.911826	1.0967	1.34429	1.83429	0.4386563	36.91345	0.1181392	0.0129669	0.0035161	0.000456211	0.0133349	0.0067377	0.010215	0.0728087	0.0342034	0.025834	0.116658	0.0290087	0.0153739	0.0133172	0.00820238	0.0631164	0.0877653	0.073044	0.0406401	0.00679366	0.0272777	0.0811435	0.033006	0.0713792	0.0738552	0.0238391	0.0096581	0.00986764	0.0192223	0.0167587	0.822086	0.177914	0.8220856	0.9530844
4644	-87.67731	-114.2407	26.56336	0.00400195	0.000329266	0.000409763	0.0201855	0.00327964	0.0135112	0.0171947	0.0214069	0.00824105	0.0363673	0.0236412	0.00202672	0.037129	0.000887975	0.010832	0.0834349	0.000259117	0.0105496	0.00832319	0.0197277	0.0220075	0.00687422	0.0703008	0.0263491	0.000838514	0.0127353	0.0113666	0.0140657	0.0200071	0.371018	1.69188	0.04459957	1.9554	0.572873	0.762087	0.918729	1.08846	1.31219	1.74559	0.4028158	43.84348	0.2412228	0.00790456	0.000650359	0.000809355	0.0398699	0.00647788	0.026687	0.0339625	0.0422825	0.0162775	0.0718318	0.0466956	0.00400314	0.0733365	0.00175391	0.0213952	0.164799	0.000511803	0.0208374	0.0164398	0.0389657	0.0434687	0.0135778	0.138857	0.0520442	0.00165621	0.0251545	0.0224511	0.0277822	0.0395175	0.927216	0.0727839	0.9272161	0.5062835
4680	-94.71714	-122.1713	27.45416	0.0122393	0.00855332	0.0031323	0.00163701	0.00468153	0.00713931	0.0156485	0.0104091	0.00180835	0.00413621	0.0084786	0.00707494	0.00371923	0.0309551	0.0143908	0.027048	0.00128437	0.00234584	0.00685265	0.0198617	0.00401464	0.00508069	0.0375452	0.00375229	0.00860382	0.00946743	0.0144753	0.0143525	0.00973525	0.697657	1.33258	0.1710485	1.828952	0.180097	0.433419	0.77041	1.29801	2.30723	5.55257	1.239529	10.69259	0.5758935	0.0410133	0.0286617	0.0104962	0.00548555	0.0156876	0.0239235	0.0524372	0.0348804	0.00605968	0.0138602	0.0284113	0.0237077	0.0124629	0.103729	0.0482227	0.0906362	0.00430385	0.0078608	0.0229629	0.0665553	0.0134528	0.0170251	0.125812	0.0125737	0.0288309	0.0317248	0.0485061	0.0480943	0.0326223	0.916892	0.0831084	0.9168916	0.2984232
4716	-85.24178	-114.0258	28.78403	0.000747281	0.00533148	0.00395693	0.0125055	0.0296865	0.00197964	0.0434279	0.0353277	0.0233269	0.017038	0.0442392	0.0341199	0.0423521	0.0632333	0.0256349	0.237463	0.004926	0.0253545	0.0118331	0.0470497	0.00545841	0.00251515	0.0400851	0.0175653	0.0112748	0.013827	0.0711812	0.0218001	0.045836	0.52972	1.51731	0.2250672	1.774933	0.450421	0.677749	0.88572	1.12902	1.47547	2.22015	0.5766999	7.886234	0.3840305	0.000795761	0.00567736	0.00421364	0.0133168	0.0316125	0.00210807	0.0462454	0.0376196	0.0248402	0.0181434	0.0471092	0.0363334	0.0450997	0.0673356	0.027298	0.252869	0.00524557	0.0269994	0.0126008	0.050102	0.00581253	0.00267832	0.0426857	0.0187049	0.0120062	0.014724	0.0757991	0.0232144	0.0488097	0.535212	0.464788	0.5352124	0.9390768
4752	-93.24556	-122.4833	29.23769	2.39912e-06	0.0232976	0.0127407	0.0524599	0.236535	0.00532867	0.0321753	0.0258912	0.003239	0.0731688	0.032345	0.0595663	0.00623594	0.0451739	0.153088	0.240354	0.0107826	0.085912	0.0093866	0.105244	0.0210691	0.00758267	0.0681414	0.181481	0.0248599	0.0392245	0.0775964	0.124089	0.0885817	0.534803	1.51172	0.447576	1.552424	0.827685	0.91189	0.971634	1.02919	1.09662	1.20819	0.1367489	3.468515	0.3891488	1.29995e-06	0.0126236	0.00690347	0.028425	0.128165	0.0028873	0.0174339	0.014029	0.00175503	0.039646	0.0175259	0.0322756	0.0033789	0.0244772	0.0829498	0.130234	0.00584245	0.0465508	0.00508606	0.0570255	0.0114161	0.00410861	0.0369219	0.0983344	0.0134702	0.0212535	0.042045	0.0672369	0.0479974	0.423903	0.576097	0.4239027	1.845554
4788	-91.80278	-120.7408	28.93798	7.7724e-06	0.00620001	0.00167674	0.0199056	0.00172888	0.00954098	0.00406957	0.00629194	0.0242682	0.0195868	0.0145951	0.00676197	0.00506495	0.0460515	0.0477483	0.0676934	0.00819511	0.029698	0.00994834	0.0647385	0.0295149	0.0186546	0.00119281	0.0610335	0.0123987	0.0255625	0.0100453	0.055614	0.0433198	0.515164	1.53332	0.2281427	1.771857	0.387959	0.630159	0.865829	1.15496	1.5869	2.57759	0.6846418	7.766444	0.3695775	1.19372e-05	0.00952225	0.00257521	0.0305719	0.0026553	0.0146535	0.00625023	0.00966344	0.0372722	0.0300823	0.0224158	0.0103853	0.00777897	0.0707279	0.0733339	0.103967	0.0125864	0.0456115	0.0152791	0.0994282	0.0453303	0.0286506	0.00183197	0.0937379	0.0190425	0.03926	0.015428	0.0854144	0.0665324	0.519549	0.480451	0.5195487	0.6511078
4824	-91.16075	-118.9603	27.79956	0.000418208	0.00587163	0.00221164	0.0089949	0.00282563	0.000665027	0.0231987	0.016459	0.0102989	0.0447227	0.0237421	0.0266562	0.0496074	0.00264427	0.0356956	0.0585504	0.010827	0.00921307	0.000596824	0.0114419	0.00429685	0.00516327	0.0413177	0.0238875	0.0457253	0.00349152	0.0301009	0.0390033	0.0199335	0.956834	1.04748	0.2639435	1.736056	0.183347	0.437217	0.77251	1.29448	2.2872	5.45414	1.226596	6.577379	1.004806	0.000750067	0.0105309	0.00396664	0.0161326	0.00506784	0.00119274	0.0416075	0.0295197	0.0184714	0.0802113	0.0425821	0.0478085	0.0889721	0.00474256	0.064021	0.105012	0.0194185	0.0165239	0.00107042	0.0205213	0.00770651	0.00926046	0.0741043	0.0428429	0.0820095	0.00626214	0.0539867	0.0699534	0.0357512	0.64418	0.35582	0.6441802	0.5575608
4860	-96.66983	-123.5353	26.86549	0.00502073	0.0318383	0.0129196	0.0134545	0.0107269	0.000948284	0.0766959	0.00381204	0.00450402	0.0452409	0.0334925	0.00131311	0.0496749	0.00510972	0.00165741	0.0617625	0.0201682	0.00733712	0.000457534	0.0371271	0.0361086	0.0262509	0.0151638	0.0118221	0.0465578	0.0213921	0.000321292	0.00504838	0.0085318	0.670038	1.36296	0.1021741	1.897826	0.230365	0.488707	0.799814	1.25029	2.04622	4.34094	1.061532	18.57444	0.5407665	0.0084459	0.0535585	0.0217335	0.0226333	0.0180449	0.00159521	0.129018	0.00641264	0.00757668	0.0761044	0.0563412	0.00220891	0.0835634	0.00859559	0.0027881	0.103897	0.033927	0.0123425	0.000769665	0.0624554	0.060742	0.0441594	0.0255086	0.0198873	0.0783198	0.0359859	0.000540479	0.00849242	0.0143522	0.741859	0.258141	0.7418585	0.594458
4896	-98.28298	-126.4228	28.13986	0.0341382	0.0216051	0.000307445	0.0226675	0.00654365	0.0118815	0.107882	0.0536628	0.0164192	0.0247391	0.0101093	0.00917039	0.0654659	0.225119	0.0763599	0.176471	0.0315488	0.0775399	0.0274667	0.00409531	0.133525	0.0527021	0.00396817	0.00510173	0.0324301	0.0650957	0.00529971	0.041638	0.016487	0.59474	1.44579	0.1935438	1.806456	0.605418	0.782903	0.926486	1.07935	1.2773	1.65175	0.3628618	9.33358	0.4524971	0.025112	0.0158926	0.000226156	0.0166742	0.0048135	0.00874002	0.0793578	0.0394742	0.012078	0.018198	0.00743636	0.00674571	0.0481565	0.165597	0.0561701	0.129811	0.0232072	0.0570381	0.0202044	0.0030125	0.0982203	0.0387676	0.00291897	0.00375282	0.0238555	0.0478842	0.00389845	0.0306288	0.0121278	0.734064	0.265936	0.7340641	1.359439
4932	-95.53351	-123.7084	28.17494	0.0100277	0.00879031	0.00658543	0.00412075	0.0148036	0.00989366	0.0829017	0.012297	0.0350976	0.00259053	0.0315383	0.00195715	0.056715	0.0892841	0.0134342	0.187572	0.00858395	0.0203183	0.000317224	0.0565517	0.0857281	0.0561757	0.00364809	0.050126	0.0051883	0.00922692	0.00306113	0.00203802	0.0473967	0.998313	1.00186	0.2047917	1.795208	0.858926	0.928518	0.977127	1.02341	1.07699	1.16424	0.1099587	8.766023	1.09611	0.0109477	0.00959673	0.00718958	0.00449879	0.0161617	0.0108013	0.090507	0.0134251	0.0383175	0.00282818	0.0344316	0.00213669	0.061918	0.097475	0.0146667	0.20478	0.00937144	0.0221823	0.000346326	0.0617397	0.0935928	0.0613292	0.00398277	0.0547245	0.00566427	0.0100734	0.00334196	0.00222499	0.0517448	0.74575	0.25425	0.7457499	0.9159695
4968	-93.90031	-121.5396	27.63932	0.000432332	0.0148289	0.0025677	0.00319619	0.00361077	0.00868549	0.036531	0.0123052	0.00442789	0.00683029	0.00544481	0.0109919	0.0138775	0.0130537	0.0151984	0.0203646	0.0204397	0.0111037	0.000140749	0.0114988	0.0026117	0.0092275	0.00502035	0.00561435	0.00400125	0.0279116	0.0186793	0.0145281	0.0268262	1.03048	0.966477	0.2538391	1.746161	0.220427	0.478309	0.794465	1.25871	2.0907	4.53665	1.093417	6.879006	1.17284	0.00131029	0.044943	0.00778208	0.00968688	0.0109434	0.0263236	0.110717	0.0372942	0.0134199	0.020701	0.0165019	0.0333138	0.0420593	0.0395625	0.0460628	0.0617202	0.0619478	0.0336527	0.000426576	0.0348501	0.00791544	0.0279664	0.0152155	0.0170158	0.0121268	0.0845935	0.0566125	0.0440313	0.0813037	0.678802	0.321198	0.678802	0.3299501
5004	-96.50408	-126.2495	29.74545	0.00444634	0.0342875	0.00187025	0.02866	0.0323793	0.00154787	0.0519366	0.0481233	0.0197459	0.0384766	0.00782775	0.0225963	0.100525	0.0701642	0.0692935	0.153957	0.0402042	0.00893668	0.00849927	0.0952245	0.0824934	0.011544	0.0146294	0.0150483	0.00806967	0.0529665	0.0507243	0.0116403	0.0722172	0.516941	1.53136	0.4708653	1.529135	0.401799	0.641023	0.870459	1.14882	1.56001	2.48881	0.6592975	3.2475	0.371326	0.00383956	0.0296084	0.00161503	0.0247489	0.0279605	0.00133664	0.044849	0.041556	0.0170513	0.0332258	0.00675952	0.0195127	0.0868062	0.060589	0.0598372	0.132947	0.0347176	0.00771711	0.00733939	0.0822294	0.0712357	0.0099686	0.0126329	0.0129947	0.00696842	0.0457383	0.0438021	0.0100518	0.0623619	0.655433	0.344567	0.6554325	1.158034
5040	-92.60724	-123.5052	30.898	0.0489048	0.0072075	0.0056491	0.0249431	0.0150505	0.0084638	0.0846829	0.00805922	0.0112564	0.0208565	0.000537576	0.00613955	0.11595	0.0261802	0.0483328	0.175038	0.00669634	0.00653671	0.0157221	0.0353463	0.00972886	0.0111269	0.0217676	0.00469263	0.0468289	0.0355596	0.00914894	0.0306633	0.0401669	0.882754	1.12897	0.816673	1.183327	0.958918	0.979749	0.993638	1.0064	1.02067	1.04284	0.03033221	1.448961	0.8601015	0.0554956	0.00817884	0.00641042	0.0283046	0.0170788	0.00960445	0.0960955	0.00914535	0.0127734	0.0236673	0.000610024	0.00696697	0.131577	0.0297084	0.0548465	0.198628	0.00759879	0.00741765	0.0178409	0.0401098	0.01104	0.0126265	0.0247012	0.00532504	0.0531399	0.0403519	0.0103819	0.0347958	0.0455802	0.253084	0.746916	0.2530842	0.8812373
5076	-95.7552	-124.5051	28.74991	0.0252178	0.00728137	0.0284724	0.0128793	0.0659838	0.00946651	0.0218329	0.0406229	0.0042588	0.0428849	0.0176271	0.0125251	0.104956	0.0303049	0.0680583	0.0539008	0.000637885	0.0254888	0.000970004	0.00655125	0.0564842	0.0107468	0.0190539	0.0255084	0.0267102	0.0161188	0.00817845	0.0125105	0.0366261	0.40027	1.6597	0.1390849	1.860915	0.798637	0.896139	0.966367	1.0348	1.1159	1.25213	0.1625812	13.37971	0.2652866	0.0318463	0.00919529	0.0359564	0.0162646	0.0833277	0.0119548	0.0275718	0.0513007	0.00537823	0.0541572	0.0222604	0.0158173	0.132544	0.0382706	0.0859476	0.0680688	0.000805554	0.0321886	0.00122497	0.00827326	0.0713312	0.0135716	0.0240622	0.0322134	0.033731	0.0203556	0.0103282	0.0157989	0.0462534	0.836519	0.163481	0.8365192	0.7918586
5112	-91.20759	-119.253	28.0454	0.00514948	0.00251324	0.0188371	0.00272467	0.0552379	0.00844343	0.015853	0.0381613	0.00453284	0.0146204	0.0230193	0.0263929	0.00959841	0.0318278	0.107899	0.160422	0.0233172	0.034565	0.022948	0.074853	0.0842087	0.0156382	0.0141036	0.0172068	0.0685745	0.0450251	0.0142865	0.0558587	0.0407347	0.408314	1.65085	0.119873	1.880127	0.603722	0.781832	0.926091	1.07981	1.27905	1.65639	0.3648905	15.68433	0.2720684	0.00496788	0.00242461	0.0181728	0.00262858	0.05329	0.00814568	0.015294	0.0368156	0.00437299	0.0141049	0.0222076	0.0254621	0.00925993	0.0307054	0.104094	0.154765	0.022495	0.0333461	0.0221388	0.0722133	0.0812392	0.0150868	0.0136062	0.0166	0.0661563	0.0434373	0.0137827	0.0538889	0.0392983	0.8589	0.1411	0.8588999	1.036553
5148	-95.78138	-125.5587	29.7773	0.0412604	0.0603246	0.0787806	0.0151821	0.0279514	0.00366319	0.0941919	0.0393635	0.00869852	0.0244699	0.0439737	0.00825866	0.0133149	0.0488341	0.273726	0.0915977	0.0322638	0.00827664	0.0306046	0.0111521	0.0927558	0.0117087	0.00392191	0.0375981	0.0511173	0.0495938	0.0301607	0.00487199	0.0345231	0.631546	1.4053	0.4418419	1.558158	0.801328	0.897611	0.966862	1.03427	1.11407	1.24793	0.1601485	3.526506	0.4943433	0.0324339	0.0474198	0.0619277	0.0119343	0.021972	0.00287955	0.0740421	0.0309428	0.00683771	0.0192353	0.0345668	0.00649195	0.0104666	0.0383874	0.215169	0.0720029	0.0253618	0.00650608	0.0240575	0.00876641	0.0729133	0.00920395	0.00308292	0.029555	0.0401822	0.0389846	0.0237086	0.00382976	0.0271378	0.729243	0.270757	0.7292432	1.27214
5184	-90.11773	-118.6519	28.53418	0.0445104	0.0286637	0.0154876	0.0122612	0.0363212	0.00739412	0.0332501	0.0731096	0.0395985	0.0493618	0.0249487	0.0190416	0.014404	0.0166393	0.0515087	0.101079	0.00466191	0.0061997	0.00637709	0.0270131	0.0889431	0.0232381	0.0269948	0.0445253	0.00608997	0.0904527	0.00699513	0.0140954	0.0746841	0.333119	1.73357	0.1272258	1.872774	0.764336	0.877157	0.959934	1.04174	1.14005	1.30832	0.194323	14.72009	0.2113736	0.0450578	0.0290162	0.0156781	0.012412	0.036768	0.00748506	0.0336591	0.0740089	0.0400855	0.0499689	0.0252556	0.0192758	0.0145811	0.016844	0.0521423	0.102322	0.00471925	0.00627595	0.00645553	0.0273454	0.0900371	0.023524	0.0273269	0.0450729	0.00616488	0.0915653	0.00708117	0.0142687	0.0756027	0.748696	0.251304	0.7486956	0.9878496
5220	-93.66798	-121.5435	27.87552	0.00461104	0.0222646	0.0166495	0.0508055	0.00403773	0.0373001	0.0860443	0.253356	0.0110113	0.0507342	0.0529102	0.0460515	0.0211301	0.025988	0.0398703	0.312125	0.0647409	0.0669405	0.107211	0.0646006	0.168207	0.011759	0.0133805	0.0700427	0.014245	0.106699	0.0372192	0.00701727	0.0199163	0.889176	1.12191	0.2929542	1.707046	0.787609	0.890083	0.964325	1.037	1.12349	1.26967	0.1726349	5.827006	0.8718144	0.00258051	0.0124601	0.0093177	0.0284327	0.00225967	0.0208746	0.0481537	0.141788	0.00616235	0.0283928	0.0296106	0.0257722	0.0118252	0.0145439	0.0223129	0.174677	0.0362315	0.0374625	0.0599991	0.0361529	0.0941352	0.0065808	0.00748822	0.0391986	0.00797205	0.0597128	0.0208293	0.00392713	0.0111459	0.616046	0.383954	0.6160458	1.786869
5256	-90.9266	-120.3388	29.41222	0.0022593	0.00379863	0.0325306	0.0447971	0.00787963	0.0238372	0.110286	0.0800766	0.00315208	0.0240216	0.0236623	0.0142253	0.0330742	0.0983569	0.0514633	0.133134	0.0254652	0.0188336	0.140359	0.0776093	0.00878414	0.0252543	0.0120341	0.00468695	0.00334693	0.0231789	0.0223621	0.000360871	0.0460427	0.52393	1.52368	0.36186	1.63814	0.433105	0.664914	0.880453	1.13578	1.50395	2.30891	0.6050457	4.526999	0.3782447	0.00206353	0.00346947	0.0297118	0.0409153	0.00719684	0.0217717	0.10073	0.0731378	0.00287895	0.0219401	0.021612	0.0129926	0.0302083	0.0898341	0.0470039	0.121597	0.0232586	0.0172016	0.128197	0.0708843	0.00802298	0.0230659	0.0109913	0.00428081	0.00305691	0.0211704	0.0204244	0.000329601	0.042053	0.440625	0.559375	0.4406255	1.094873
5292	-89.84608	-117.7755	27.9294	0.0206266	0.00118132	0.00545284	0.0142606	0.0161154	0.0163618	0.046689	0.0603513	0.0286645	0.0274756	0.0376555	0.00524294	0.0408076	0.0295586	0.0208498	0.221127	0.00178766	0.0493293	0.0145365	0.0154143	0.0616638	0.028418	0.0546469	0.00744497	0.0452838	0.0108322	0.0352867	0.0282261	0.0151366	0.663002	1.3707	0.137447	1.862553	0.667462	0.821055	0.940342	1.06344	1.21795	1.49821	0.2923175	13.55107	0.5320661	0.0214765	0.00122999	0.00567751	0.0148482	0.0167794	0.0170359	0.0486127	0.062838	0.0298456	0.0286077	0.039207	0.00545896	0.042489	0.0307765	0.0217089	0.230238	0.00186132	0.0513618	0.0151354	0.0160494	0.0642045	0.0295889	0.0568985	0.00775173	0.0471496	0.0112785	0.0367407	0.0293891	0.0157603	0.591291	0.408709	0.5912909	0.9604277
5328	-91.39152	-119.4494	28.05787	0.0272702	0.00153981	0.0177542	0.0158924	0.00387875	0.0175609	0.0130252	0.0252545	0.011692	0.0195359	0.0225785	0.00966328	0.0795191	0.0509002	0.173328	0.287247	0.0113728	0.00353445	0.049061	0.0370282	0.00641592	0.0194319	0.0510195	0.0258413	0.0111833	0.00997375	0.0322112	0.025968	0.0216227	0.950217	1.05476	0.3201369	1.679863	0.279039	0.536598	0.823485	1.21435	1.86359	3.58373	0.9229282	5.247327	0.9909728	0.0252197	0.00142403	0.0164192	0.0146974	0.0035871	0.0162405	0.0120459	0.0233556	0.0108129	0.018067	0.0208808	0.00893669	0.07354	0.0470729	0.160295	0.265649	0.0105177	0.0032687	0.0453721	0.034244	0.0059335	0.0179708	0.0471833	0.0238983	0.0103425	0.00922382	0.0297892	0.0240154	0.0199968	0.443159	0.556841	0.4431591	1.081304
