Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
6768	-94.84027	-121.6469	26.80663	0.00112504	0.00583371	0.00389059	0.00557374	0.000879184	0.0126751	0.0311855	0.0233505	0.0274252	0.00356765	0.0429114	0.0116709	0.0438092	0.0721297	0.0590144	0.0765828	0.000522075	0.0496255	0.00644168	0.0311646	0.0197412	0.0234787	0.0429577	0.0232254	0.0234619	0.00753028	0.0577198	0.00150829	0.0227733	0.152946	1.93176	0.03914231	1.960858	0.622916	0.793858	0.930511	1.07468	1.25967	1.60535	0.3422599	50.0956	0.08709213	0.00153742	0.007972	0.00531665	0.00761673	0.00120144	0.017321	0.0426163	0.0319094	0.0374777	0.00487534	0.0586401	0.0159488	0.059867	0.0985681	0.0806456	0.104653	0.000713436	0.0678152	0.00880282	0.0425876	0.0269771	0.0320845	0.0587034	0.0317385	0.0320617	0.0102904	0.0788764	0.00206113	0.0311206	0.932598	0.0674022	0.9325978	0.7317752
6804	-85.9287	-114.9178	28.98908	0.00729009	0.0146251	0.0104253	0.0087234	0.000786167	0.00357506	0.0342132	0.013495	0.019238	0.0147685	0.0125755	0.00178434	0.0228691	0.0203978	0.0166152	0.0395141	0.0120485	0.0156396	0.0173608	0.00507031	0.0121029	0.0206402	0.0463663	0.0254141	0.0275154	0.0193088	0.00471451	0.00355671	0.00956627	0.669639	1.3634	0.3634346	1.636565	0.203176	0.459672	0.784675	1.27441	2.17546	4.92183	1.152341	4.503053	0.5402708	0.0158411	0.0317798	0.0226538	0.0189557	0.00170831	0.00776849	0.0743442	0.0293243	0.0418035	0.0320914	0.0273261	0.00387731	0.0496939	0.0443237	0.0361042	0.0858629	0.0261811	0.0339843	0.0377244	0.0110176	0.0262992	0.0448505	0.100752	0.0552241	0.05979	0.0419575	0.0102445	0.00772862	0.0207872	0.648114	0.351886	0.6481141	0.4602003
6840	-99.04318	-127.6649	28.62173	0.0043153	0.0376449	0.00710472	0.00917278	0.0727595	0.0190797	0.0127597	0.0758279	0.0172585	0.109714	0.0549377	0.0471596	0.0555609	0.0481589	0.0278791	0.139378	0.0244762	0.0393683	0.0169428	0.0562844	0.0012279	0.0288274	0.00798564	0.00094482	0.0861844	0.0355298	0.0059295	0.0600425	0.0480102	0.743812	1.28181	0.2635316	1.736468	0.600427	0.779749	0.92532	1.08071	1.28246	1.66548	0.3688472	6.589223	0.6383123	0.00375091	0.0327215	0.00617552	0.0079731	0.0632436	0.0165843	0.0110909	0.0659107	0.0150014	0.095365	0.0477526	0.0409917	0.0482943	0.0418604	0.0242329	0.121149	0.0212751	0.0342195	0.0147269	0.0489232	0.00106731	0.0250571	0.00694123	0.00082125	0.0749126	0.030883	0.005154	0.0521898	0.0417311	0.612492	0.387508	0.6124924	1.150465
6876	-90.96604	-121.0319	30.06583	0.0132462	0.00614675	0.00392428	0.0275621	0.0629415	0.0084907	0.0409937	0.0491995	0.0450811	0.0689655	0.0310798	0.0790197	0.0724144	0.040825	0.0289918	0.108498	0.0619875	0.0503759	0.0512334	0.0454931	0.0181444	0.0277667	0.0291694	0.000298573	0.0204547	0.0167795	0.0327645	0.0666643	0.0110039	0.393929	1.66668	0.342711	1.657289	0.871848	0.935304	0.97935	1.02109	1.06917	1.14699	0.0991621	4.835821	0.2599916	0.0118321	0.00549054	0.00350534	0.0246196	0.056222	0.00758426	0.0366174	0.0439471	0.0402684	0.061603	0.0277619	0.0705838	0.0646836	0.0364667	0.0258968	0.0969152	0.0553699	0.0449979	0.0457639	0.0406364	0.0162074	0.0248024	0.0260553	0.000266698	0.018271	0.0149881	0.0292667	0.0595474	0.00982919	0.619665	0.380335	0.6196648	1.119516
6912	-96.1138	-123.8503	27.73649	0.0441934	0.00684357	0.00651522	0.00622341	0.0234814	0.0108314	0.149862	0.0902264	0.0555577	0.0230471	0.231154	0.0179169	0.0192212	0.105314	0.227752	0.113144	0.0413131	0.0152933	0.0445256	0.101979	0.005369	0.0988265	0.0158485	0.00330031	0.00604857	0.0165541	0.0538121	0.0567545	0.0636095	0.678847	1.35327	0.1890452	1.810955	0.792773	0.892924	0.965284	1.03596	1.11992	1.26139	0.1679095	9.57948	0.5517989	0.0267107	0.00413629	0.00393784	0.00376147	0.0141923	0.00654656	0.0905772	0.0545334	0.0335794	0.0139298	0.139711	0.0108291	0.0116174	0.0636525	0.137655	0.0683847	0.0249699	0.00924336	0.0269115	0.0616366	0.00324505	0.0597313	0.00957894	0.00199473	0.00365579	0.0100054	0.0325243	0.0343028	0.038446	0.666305	0.333695	0.666305	1.654518
6948	-103.9123	-128.7037	24.79134	0.0780118	0.021538	0.00339727	0.00822259	0.0204577	0.0149699	0.0354078	0.0172732	0.0137881	0.00165615	0.00856785	0.0113338	0.0554115	0.0215535	0.0483783	0.083128	0.00217036	0.0172224	0.0613439	0.00425859	0.011207	0.00060739	0.0108894	0.0303908	0.0196956	0.00359207	0.0045889	0.00897457	0.0206846	0.311476	1.75738	0.03268089	1.967319	0.102839	0.329783	0.70745	1.41353	3.0323	9.7239	1.644683	60.19785	0.1949633	0.122138	0.0337205	0.00531886	0.0128735	0.0320291	0.0234373	0.0554355	0.0270434	0.021587	0.00259292	0.0134141	0.0177445	0.0867538	0.0337448	0.0757425	0.130148	0.00339798	0.0269639	0.0960418	0.00666737	0.0175459	0.000950948	0.0170487	0.0475808	0.030836	0.00562385	0.00718451	0.0140508	0.0323845	0.69044	0.30956	0.6904397	0.6387209
6984	-88.20082	-116.9448	28.74394	0.0402701	0.016011	0.0337182	0.00381647	0.0739123	0.00750946	0.0787686	0.0275809	0.0189847	0.0380466	0.0169933	0.0230022	0.1219	0.0745856	0.110631	0.19077	0.00721918	0.00435338	0.0446401	0.0141795	0.0175905	0.0332449	0.0383602	0.0293545	0.010439	0.0293454	0.0395625	0.00408285	0.0355524	0.547079	1.49821	0.2288997	1.7711	0.614046	0.788325	0.928483	1.07703	1.26851	1.62854	0.3526296	7.737451	0.4016694	0.0339997	0.013518	0.028468	0.00322221	0.0624035	0.00634017	0.0665036	0.0232863	0.0160286	0.0321224	0.0143472	0.0194206	0.102919	0.062972	0.0934051	0.161066	0.00609508	0.00367552	0.0376892	0.0119716	0.0148515	0.0280683	0.0323872	0.0247837	0.00881355	0.0247761	0.0334023	0.00344711	0.0300165	0.837134	0.162866	0.8371337	1.184426
7020	-91.12432	-119.989	28.86472	0.00476791	0.00592449	0.0342967	0.0278085	0.00905127	0.0562737	0.0460749	0.020054	0.00456982	0.0395821	0.068947	0.00575307	0.0148441	0.0255105	0.0792344	0.12396	0.00237445	0.0190974	0.0787337	0.00650693	0.0127335	0.0072638	0.066108	0.00625308	0.00195577	0.0234055	0.0082148	0.0806131	0.104013	0.203809	1.87581	0.1189483	1.881052	0.926585	0.963496	0.988465	1.01167	1.03789	1.07923	0.05513394	15.81403	0.1195164	0.00484581	0.00602128	0.034857	0.0282628	0.00919915	0.0571931	0.0468277	0.0203816	0.00464448	0.0402288	0.0700735	0.00584706	0.0150866	0.0259273	0.0805289	0.125985	0.00241324	0.0194094	0.08002	0.00661324	0.0129416	0.00738247	0.067188	0.00635524	0.00198772	0.0237879	0.00834902	0.0819301	0.105712	0.90029	0.0997099	0.9002901	0.9839247
7056	-97.09947	-124.9049	27.80542	0.00219846	0.0123299	0.00387266	0.00500888	0.00438971	0.00183728	0.0636141	0.0274772	0.0824121	0.0238077	0.0584014	0.00729711	0.00640545	0.00860572	0.03365	0.0757238	0.0310259	0.0305029	0.00355462	0.00262588	0.0136428	0.0115037	0.0116659	0.0154503	0.00297405	0.0100827	0.0486371	0.0249037	0.0817939	0.847132	1.16815	0.1684184	1.831582	0.42811	0.661163	0.8789	1.13779	1.51249	2.33585	0.6134328	10.87519	0.7977076	0.00311664	0.0174794	0.00549006	0.00710082	0.00622305	0.00260461	0.0901823	0.0389529	0.116831	0.0337508	0.0827925	0.0103447	0.00908066	0.0121999	0.0477038	0.10735	0.0439838	0.0432424	0.00503919	0.00372257	0.0193406	0.0163081	0.0165381	0.021903	0.00421614	0.0142937	0.0689502	0.0353046	0.115955	0.663357	0.336643	0.6633569	0.7053948
7092	-93.43874	-123.85	30.4113	0.00340891	0.0427814	0.00561398	0.0871118	0.0051386	0.0558114	0.070881	0.219086	0.000223484	0.0271063	0.0477194	0.0443444	0.0280278	0.105107	0.0176239	0.140495	0.0158302	0.00300963	0.077914	0.00980617	0.0794723	0.0424296	0.0731707	0.0366895	0.0286385	0.0555489	0.0154637	0.0104631	0.137101	0.396501	1.66385	0.5552449	1.444755	0.853676	0.925745	0.976216	1.02436	1.08021	1.1714	0.1143918	2.602014	0.2621339	0.00229399	0.0287893	0.00377787	0.0586209	0.00345796	0.0375577	0.0476986	0.147432	0.000150391	0.0182409	0.0321123	0.0298411	0.018861	0.0707305	0.0118598	0.0945449	0.0106527	0.0020253	0.0524314	0.00659896	0.05348	0.0285525	0.0492394	0.0246898	0.019272	0.037381	0.0104061	0.00704105	0.0922605	0.571276	0.428724	0.5712763	1.486018
7128	-97.44617	-125.1737	27.72749	0.0156215	0.0070707	0.0049273	0.0354019	0.0394238	0.0262808	0.0365993	0.0308003	0.0243345	0.0104085	0.0022201	0.00879529	0.0393608	0.0261769	0.0404513	0.110224	0.00202389	0.00157984	0.0121183	0.0177909	0.115838	0.024688	0.00559452	0.0269278	0.0297012	0.0213025	0.0215935	0.00240661	0.0290016	0.260973	1.81293	0.1062206	1.893779	0.240736	0.499317	0.805191	1.24194	2.00274	4.15393	1.029689	17.82874	0.158346	0.020323	0.0091987	0.00641021	0.0460564	0.0512888	0.0341903	0.0476142	0.0400699	0.0316582	0.013541	0.00288827	0.0114423	0.0512068	0.034055	0.0526255	0.143397	0.002633	0.00205531	0.0157654	0.0231452	0.150701	0.032118	0.00727825	0.035032	0.0386401	0.0277137	0.0280922	0.00313091	0.0377299	0.816437	0.183563	0.816437	0.7686636
7164	-90.15535	-119.1	28.94462	0.00223932	0.00339542	0.0368685	0.0231794	0.0145814	0.000887773	0.0748739	0.0558083	0.00697852	0.00574077	0.0283223	0.0487833	0.0991503	0.0619467	0.0258193	0.220317	0.0412598	0.010795	0.00936571	0.00569988	0.0366496	0.00304027	0.0190237	0.0655025	0.0693564	0.0101763	0.0403386	0.0124578	0.0526182	0.848881	1.16623	0.3294055	1.670594	0.67227	0.823934	0.941369	1.06228	1.21369	1.4875	0.2871275	5.071543	0.8006731	0.00206355	0.00312891	0.0339747	0.02136	0.0134369	0.000818091	0.0689971	0.0514279	0.00643078	0.00529018	0.0260993	0.0449543	0.091368	0.0570845	0.0237927	0.203024	0.0380213	0.00994768	0.00863059	0.0052525	0.0337729	0.00280164	0.0175305	0.0603612	0.0639126	0.00937752	0.0371724	0.01148	0.0484882	0.729949	0.270051	0.7299495	1.085175
7200	-87.64342	-119.1598	31.51635	0.00993035	0.0157892	0.00656279	0.0295796	0.0632301	0.00455439	0.0764213	0.106603	0.012074	0.0184732	0.0968605	0.0114432	0.023947	0.0258276	0.0641746	0.228554	0.0213686	0.00169556	0.0108231	0.00663877	0.0255126	0.0112881	0.00587521	0.0339173	0.0318512	0.00845357	0.0271014	0.0599208	0.0612027	0.346292	1.71908	0.7289818	1.271018	0.913702	0.956939	0.986362	1.01383	1.045	1.09445	0.06525791	1.743553	0.2215841	0.00903027	0.0143581	0.00596794	0.0268986	0.057499	0.00414158	0.0694946	0.0969402	0.0109796	0.0167988	0.0880812	0.010406	0.0217765	0.0234866	0.0583579	0.207838	0.0194318	0.00154188	0.00984207	0.00603704	0.0232002	0.010265	0.00534269	0.0308431	0.0289642	0.00768735	0.024645	0.0544896	0.0556553	0.278422	0.721578	0.2784218	1.099673
7236	-92.03707	-120.2319	28.19488	0.00102247	0.0264506	0.0550144	0.0134547	0.0423333	0.0107065	0.059829	0.0699305	0.0158649	0.0570505	0.0237049	0.0174649	0.0682733	0.00208395	0.0465385	0.0818734	0.072004	0.0211995	0.0184239	0.0240595	0.0219602	0.0830988	0.0167606	0.0466228	0.0886025	0.15684	0.0500364	0.106176	0.0471004	0.219224	1.85885	0.1122332	1.887767	0.78822	0.89042	0.964438	1.03687	1.12307	1.26868	0.1720743	16.82004	0.1297283	0.000760496	0.0196735	0.0409188	0.0100074	0.0314868	0.00796327	0.0444997	0.0520131	0.0118	0.0424331	0.0176313	0.0129901	0.0507804	0.00155001	0.0346145	0.060896	0.0535553	0.0157678	0.0137034	0.017895	0.0163336	0.0618074	0.0124662	0.0346772	0.0659009	0.116655	0.0372162	0.0789716	0.0350324	0.728	0.272	0.728	1.34448
7272	-97.84326	-125.5576	27.71433	0.0102796	0.00782505	0.00254288	0.00332554	0.0219248	0.0193422	0.0524906	0.0280795	0.0195569	0.0302791	0.0344267	0.018724	0.0452656	0.0280994	0.0677722	0.309742	0.0591783	0.0827927	0.0669881	0.0499007	0.0630224	0.0722267	0.0311578	0.0367962	0.00724369	0.0461822	0.0878425	0.00250019	0.0168061	0.467764	1.58546	0.135372	1.864628	0.527697	0.732161	0.907318	1.10215	1.36582	1.89503	0.462209	13.7741	0.3245374	0.00777393	0.0059177	0.00192305	0.00251494	0.0165807	0.0146275	0.0396961	0.0212351	0.0147899	0.0228986	0.0260352	0.01416	0.0342321	0.0212502	0.0512528	0.234243	0.0447536	0.062612	0.0506598	0.0377374	0.0476607	0.0546214	0.0235631	0.0278271	0.00547804	0.0349253	0.0664309	0.00189077	0.0127096	0.706622	0.293378	0.7066218	1.322314
7308	-89.61317	-118.2956	28.68242	0.0308782	0.0239629	0.100237	0.00653219	0.0276046	0.0643781	0.0825816	0.0501276	0.00561714	0.00769823	0.0593439	0.0143165	0.0690987	0.15053	0.0284814	0.334424	0.0160102	0.00273992	0.0364859	0.0395548	0.0920871	0.14372	0.000970728	0.0146411	0.10738	0.0740622	0.0205822	0.109397	0.0327489	0.174544	1.908	0.244505	1.755495	0.424112	0.658145	0.877647	1.13941	1.51942	2.35787	0.6202173	7.179793	0.1006278	0.0176832	0.0137229	0.0574034	0.00374082	0.0158084	0.0368677	0.0472924	0.0287068	0.0032168	0.00440858	0.0339848	0.00819872	0.0395711	0.0862049	0.0163106	0.191516	0.00916864	0.00156909	0.0208946	0.022652	0.0527359	0.0823046	0.000555911	0.00838459	0.0614936	0.0424136	0.0117869	0.0626487	0.0187545	0.706917	0.293083	0.7069174	1.746191
7344	-91.152	-116.9552	25.80321	0.00292185	0.00161611	0.00448032	0.00250715	0.011769	0.00658871	0.0149056	0.0231864	0.000224417	0.0183702	0.00915685	0.000802202	0.000204203	0.017892	0.00685137	0.0448029	0.0049669	0.000523518	0.00223918	0.0143747	0.00523836	0.0152478	0.00319568	0.00465718	0.00242025	0.00816232	0.00312983	0.018287	0.00065803	1.15096	0.833947	0.1352301	1.86477	0.135952	0.377877	0.738144	1.35475	2.64637	7.35554	1.44285	13.7896	1.518147	0.0117165	0.00648053	0.0179658	0.0100535	0.0471929	0.0264203	0.0597707	0.0929761	0.000899899	0.0736633	0.0367185	0.00321678	0.000818843	0.071746	0.0274736	0.179657	0.019917	0.00209928	0.00897898	0.0576418	0.0210055	0.0611428	0.0128145	0.018675	0.00970506	0.0327304	0.0125504	0.07333	0.00263866	0.562693	0.437307	0.5626934	0.2493801
7380	-94.81012	-122.9107	28.10056	0.0150695	0.00808081	0.0152759	0.075066	0.000800047	0.0176869	0.134085	0.156559	0.000254265	0.0330806	0.0980512	0.0734919	0.000332443	0.0548632	0.0564349	0.148167	0.0321959	0.0650909	0.0186271	0.012922	0.0660162	0.0418857	0.031684	0.0283135	0.0309309	0.112229	0.00299995	0.0984464	0.02541	1.06556	0.927883	0.4089891	1.591011	0.440071	0.670108	0.882593	1.13303	1.4923	2.27236	0.5935093	3.890106	1.263217	0.0103638	0.00555745	0.0105057	0.0516254	0.000550219	0.0121638	0.0922151	0.107671	0.000174867	0.0227506	0.0674331	0.0505429	0.000228632	0.0377312	0.0388122	0.1019	0.0221422	0.0447652	0.0128105	0.00888687	0.0454016	0.0288062	0.0217901	0.0194721	0.0212722	0.0771837	0.00206316	0.0677049	0.0174753	0.541077	0.458923	0.5410774	1.454051
7416	-85.35929	-114.3066	28.94735	0.000948964	0.000896885	0.000329042	0.00176578	0.00238816	0.00522618	0.0225745	0.0124655	0.00477405	0.0299554	0.0183652	0.00318913	0.0120278	0.019111	0.0135251	0.0460287	0.0129219	0.000866575	0.00162957	0.00132818	0.00479905	0.0252118	0.0177646	0.000257463	0.0402839	0.0430087	0.00665635	0.0282288	0.000688535	0.630139	1.40685	0.3797364	1.620264	0.16294	0.412766	0.758764	1.31793	2.42268	6.13722	1.311916	4.266812	0.4926993	0.0025157	0.00237764	0.00087229	0.00468109	0.006331	0.0138546	0.059845	0.0330459	0.012656	0.0794115	0.048686	0.00845436	0.0318857	0.0506633	0.0358549	0.122022	0.0342559	0.00229729	0.00431999	0.003521	0.0127223	0.0668363	0.0470939	0.000682535	0.106792	0.114016	0.017646	0.0748345	0.0018253	0.774112	0.225888	0.7741121	0.3772168
7452	-88.54152	-118.1803	29.63875	0.00142913	0.000719133	0.0195615	0.00137304	0.00827009	0.00473187	0.0304822	0.0252406	0.00218031	0.106708	0.04195	0.0207562	0.1417	0.103555	0.0248247	0.232483	0.00880414	0.0121816	0.0204026	0.0111876	0.00289661	0.072752	0.0124502	0.032436	0.0217263	0.03333	0.0108981	0.0419882	0.0185438	0.82289	1.19482	0.4667512	1.533249	0.704899	0.843201	0.948182	1.05465	1.18596	1.41864	0.2528573	3.284938	0.7575851	0.0013412	0.000674886	0.018358	0.00128856	0.00776125	0.00444073	0.0286067	0.0236876	0.00204616	0.100143	0.0393689	0.0194791	0.132982	0.0971831	0.0232973	0.218179	0.00826245	0.0114321	0.0191473	0.0104993	0.00271839	0.0682758	0.0116841	0.0304403	0.0203895	0.0312793	0.0102276	0.0394048	0.0174029	0.47501	0.52499	0.4750099	1.065561
7488	-87.26669	-117.7744	30.50776	0.00146271	0.0290256	0.050689	0.0148512	0.00764099	0.0233328	0.192098	0.11776	0.0172774	0.0469256	0.0446338	0.0515053	0.115791	0.0533274	0.0201448	0.152478	0.0839205	0.00809321	0.0929667	0.0189757	0.00698408	0.0373491	0.0362734	0.0484301	0.0660381	0.0541082	0.00104952	0.132207	0.0141696	0.413866	1.64475	0.6394509	1.360549	0.808119	0.901313	0.968104	1.03295	1.10949	1.23744	0.1540466	2.127683	0.2767916	0.000950114	0.0188538	0.0329254	0.0096467	0.00496327	0.015156	0.124778	0.076492	0.0112227	0.0304809	0.0289923	0.0334557	0.0752129	0.0346392	0.0130852	0.0990432	0.0545112	0.00525701	0.0603872	0.0123258	0.00453656	0.0242604	0.0235617	0.0314581	0.0428956	0.0351464	0.000681724	0.0858764	0.00920398	0.500651	0.499349	0.5006508	1.539509
7524	-96.45918	-125.2204	28.76127	0.0129476	0.0692547	0.0601096	0.00319128	0.0103185	0.0151141	0.0552107	0.0904161	0.00460989	0.0619581	0.0392106	0.0395273	0.030626	0.0448081	0.010772	0.114038	0.00447229	0.00409584	0.0159273	0.0611724	0.00802859	0.0986071	0.00888251	0.0943423	0.0290978	0.0332638	0.00369614	0.0357796	0.00253362	0.322777	1.74494	0.1683024	1.831698	0.568782	0.759428	0.917728	1.08965	1.31678	1.75814	0.4079976	10.88337	0.2034764	0.0121916	0.0652108	0.0565998	0.00300494	0.00971602	0.0142315	0.0519869	0.0851366	0.00434071	0.0583403	0.0369211	0.0372192	0.0288377	0.0421917	0.010143	0.107379	0.00421115	0.00385668	0.0149973	0.0576005	0.00755979	0.0928493	0.00836385	0.0888336	0.0273987	0.0313215	0.00348032	0.0336904	0.00238568	0.89217	0.10783	0.8921703	1.062012
7560	-89.92535	-119.9244	29.99906	0.0214639	0.0351091	0.0335327	0.00505074	0.0273306	0.0314674	0.0515049	0.0273814	0.00805564	0.106923	0.0292475	0.00135048	0.022726	0.0459816	0.0235714	0.149	0.017695	0.0524774	0.00976965	0.012101	0.0461645	0.0405307	0.0524193	0.0509269	0.00370617	0.0689106	0.0019354	0.00809881	0.00395798	0.860776	1.15315	0.5954367	1.404563	0.649638	0.810288	0.936477	1.06783	1.23413	1.53932	0.3118886	2.358879	0.8211046	0.021716	0.0355215	0.0339266	0.00511007	0.0276516	0.031837	0.0521099	0.027703	0.00815026	0.108179	0.029591	0.00136634	0.022993	0.0465218	0.0238483	0.15075	0.0179029	0.0530938	0.00988441	0.0122431	0.0467068	0.0410068	0.053035	0.0515251	0.00374971	0.06972	0.00195814	0.00819394	0.00400447	0.494155	0.505845	0.4941553	0.98839
7596	-97.15045	-126.6042	29.45378	0.0435413	0.00108307	0.0215782	0.00578014	0.0574375	0.0633514	0.109611	0.0780892	0.00656294	0.000711438	0.023865	0.00111995	0.0705402	0.0696556	0.143159	0.0484124	0.00614683	0.0464908	0.00657448	0.010138	0.0857407	0.015215	0.0552395	0.0351553	0.0003115	0.0484325	0.00527248	0.0609784	0.0104828	0.888014	1.12318	0.5830305	1.416969	0.42679	0.660168	0.878488	1.13832	1.51476	2.34307	0.6156657	2.430352	0.8696844	0.038509	0.000957894	0.0190843	0.00511211	0.0507992	0.0560297	0.0969426	0.0690642	0.00580444	0.000629214	0.0211068	0.000990517	0.0623876	0.0616052	0.126614	0.0428172	0.00543642	0.0411177	0.00581465	0.00896636	0.0758314	0.0134566	0.0488553	0.0310922	0.000275499	0.042835	0.00466312	0.0539309	0.0092713	0.277027	0.722973	0.2770275	1.130676
7632	-93.06945	-121.2926	28.22313	0.0239149	0.0544638	0.00226436	0.00318731	0.0170575	0.00280793	0.0260875	0.0467498	0.00858212	0.0181918	0.023733	0.0345867	0.0138412	0.0705373	0.028179	0.0678311	0.0438453	0.00122231	0.00660197	0.0322451	0.00538414	0.0188899	0.0645357	0.0212671	0.0535896	0.0219625	0.00110219	0.00379717	0.0111313	0.472101	1.58069	0.1386845	1.861316	0.448664	0.676458	0.885194	1.1297	1.47829	2.22884	0.5795266	13.42122	0.3285344	0.0328687	0.0748551	0.00311214	0.00438064	0.0234439	0.00385922	0.0358546	0.064253	0.0117953	0.0250028	0.0326186	0.0475361	0.0190234	0.0969466	0.0387292	0.0932272	0.060261	0.00167995	0.00907375	0.0443177	0.00739997	0.0259623	0.0886979	0.0292296	0.0736536	0.0301852	0.00151485	0.00521884	0.0152988	0.553692	0.446308	0.5536922	0.7275895
7668	-95.2105	-122.824	27.61346	0.0145333	0.00207095	0.00386005	0.0189134	0.00323286	0.00088168	0.00894947	0.016994	0.0160332	0.0132648	0.0262077	0.00713722	0.0295625	0.0169633	0.0781068	0.0904823	0.0275666	0.0155623	0.00842594	0.00392521	0.0488586	0.0286867	0.047446	0.00553945	0.0379571	0.000891396	0.00985314	0.0428632	0.0115693	0.523606	1.52403	0.09848187	1.901518	0.48863	0.705204	0.896762	1.11512	1.41803	2.04654	0.5178249	19.30831	0.3779221	0.022839	0.00325448	0.00606604	0.0297222	0.00508041	0.00138555	0.014064	0.0267059	0.025196	0.0208455	0.0411851	0.0112161	0.0464572	0.0266576	0.122744	0.142192	0.0433207	0.024456	0.0132413	0.00616842	0.0767809	0.0450809	0.0745609	0.00870519	0.0596492	0.00140082	0.0154841	0.0673591	0.0181811	0.849206	0.150794	0.8492059	0.6363385
7704	-88.87907	-117.4982	28.61908	0.0150604	0.00174113	0.00409252	0.015046	0.000374104	0.028677	0.0268334	0.063443	0.00237801	0.0439161	0.0435336	0.0217647	0.0305483	0.0317964	0.0344894	0.0833158	0.00702161	0.00615091	0.0151668	0.00327311	0.00161467	0.00628508	0.0434144	0.020285	0.00902802	0.0299447	0.0443079	0.00229864	0.00972337	0.226724	1.8506	0.1069984	1.893002	0.654278	0.813105	0.937492	1.06668	1.22985	1.5284	0.3067428	17.69187	0.1347649	0.0233305	0.00269724	0.00633985	0.0233082	0.000579535	0.0444244	0.0415683	0.0982814	0.00368384	0.0680317	0.0674392	0.0337163	0.0473232	0.0492567	0.0534285	0.129067	0.0108774	0.00952855	0.0234953	0.00507048	0.00250134	0.00973641	0.0672545	0.0314241	0.0139856	0.0463881	0.0686387	0.00356089	0.0150628	0.905917	0.0940834	0.9059166	0.645524
7740	-92.95374	-120.9495	27.99575	0.000218099	0.0125884	0.00612853	0.0047942	0.00030614	0.0313822	0.100147	0.0699208	0.00788725	0.00680899	0.0469155	0.0218832	0.0687367	0.0238767	0.0347806	0.139558	0.0236606	0.0112644	0.00353403	0.011752	0.00903636	0.0185008	0.0231222	0.00435564	0.059577	0.0235734	0.0859213	0.0428226	0.0365183	0.352485	1.71227	0.1202582	1.879742	0.409853	0.647259	0.873092	1.14536	1.54498	2.4399	0.6449455	15.63088	0.2264445	0.000234624	0.0135422	0.00659286	0.00515744	0.000329335	0.03376	0.107735	0.0752184	0.00848483	0.00732488	0.05047	0.0235412	0.0739446	0.0256857	0.0374158	0.150131	0.0254532	0.0121178	0.00380179	0.0126424	0.00972101	0.0199025	0.0248741	0.00468565	0.064091	0.0253594	0.0924312	0.0460671	0.0392851	0.508512	0.491488	0.5085119	0.9295702
7776	-92.17527	-120.9976	28.8223	0.00837844	0.0011062	0.0115426	0.0429872	0.0152376	0.0031886	0.146708	0.0579587	0.00147496	0.00913651	0.0438047	0.0097234	0.0139256	0.0196275	0.0315811	0.162505	0.00012947	0.0660478	0.0130859	0.118838	0.0410513	0.00329906	0.0819751	0.0219944	0.0204535	0.0250726	0.0687502	0.0879072	0.00623503	0.163795	1.91983	0.1190104	1.88099	0.937503	0.969016	0.990229	1.00987	1.03197	1.06666	0.0466637	15.80525	0.09384945	0.00739018	0.000975724	0.0101811	0.0379168	0.0134403	0.0028125	0.129404	0.0511224	0.00130098	0.00805883	0.0386378	0.0085765	0.012283	0.0173124	0.027856	0.143337	0.000114199	0.0582573	0.0115424	0.104821	0.0362092	0.00290993	0.0723059	0.0194001	0.018041	0.0221152	0.0606409	0.0775383	0.0054996	0.835203	0.164797	0.8352032	1.133726
